mode,rho,auc,accuracy,rmse
false_hard,0.0,0.7890393057329399,0.742868560771851,0.458244457803438
false_hard,0.1,0.7890393065385229,0.742868560771851,0.458244457803438
false_hard,0.2,0.7889288724023951,0.7428495309140041,0.45828642027078237
false_hard,0.3,0.7889673430133313,0.7427353517669223,0.4581525041304649
false_hard,0.4,0.7886316235939593,0.7425831129041466,0.4585157233800505
