,acc_0,acc_1,acc_2,acc_3,acc_4,acc_5,acc_6,acc_7,acc_8,acc_9,acc_10,acc_11,acc_12,acc_13,acc_14,acc_15,acc_16,acc_17,acc_18,acc_19,acc_20,acc_21,acc_22,acc_23,acc_24,acc_25,acc_26,acc_27,acc_28,acc_29,acc_30,acc_31,acc_32,acc_33,acc_34,acc_35,acc_36,acc_37,acc_38,acc_39,acc_40,acc_41,acc_42,acc_43,acc_44,acc_45,acc_46,acc_47,acc_48,acc_49,acc_50,acc_51,acc_52,acc_53,acc_54,acc_55,acc_56,acc_57,acc_58,acc_59,acc_60,acc_61,acc_62,acc_63,acc_64,acc_65,acc_66,acc_67,acc_68,acc_69,acc_70,acc_71,acc_72,acc_73,acc_74,acc_75,acc_76,acc_77,acc_78,acc_79,acc_80,acc_81,acc_82,acc_83,acc_84,acc_85,acc_86,acc_87,acc_88,acc_89,acc_90,acc_91,acc_92,acc_93,acc_94,acc_95,acc_96,acc_97,acc_98,acc_99,acc_100,acc_101,acc_102,acc_103,acc_104,acc_105,acc_106,acc_107,acc_108,acc_109,acc_110,acc_111,acc_112,acc_113,acc_114,acc_115,acc_116,acc_117,acc_118,acc_119,acc_120,acc_121,acc_122
z_19,0.10560617765436447,0.08260818359193285,0.0891588420410736,0.08716589140459714,0.11149972568915086,0.09889653124377912,0.10012844321438794,0.10279963981162782,0.08970465665568222,0.1161070160322736,0.09854955227658867,0.100088277936102,0.07651158524083902,0.09602478558967635,0.1009204900238585,0.08139976825921817,0.07955246537771712,0.08374722365545557,0.06965358502310841,0.028007650779349663,0.06574493307154884,0.0901200883803108,0.10630832761867522,0.08092346282531594,0.06381206249650938,0.09445846911949611,0.0937515755883323,0.09512161363736692,0.0,0.10193947692959558,0.0783256486757563,0.07347391256844456,0.0590452667584092,0.1249474173582292,0.0894279069885365,0.05281357065562808,0.06763451202685239,0.08127149213020068,0.08560150889153686,0.06709559533391216,0.11729985941162763,0.09168432255171109,0.1060132684883281,0.0312942094346199,0.1306464361369234,0.08150215003551908,0.0850370364567398,0.09240174632367543,0.08011441566565744,0.10654562027276002,0.055515832552943144,0.093168937164478,0.049556075117731274,0.06445412022039698,0.06739356360410331,0.08334179672041712,0.09759356800637405,0.07663717800877426,0.058669053844803615,0.08547216306886014,0.08336949442747123,0.05868633455998025,0.06140332563253125,0.09676091887522728,0.0,0.04123585955891129,0.06619708635825071,0.07932086768936787,0.054195080879028516,-0.008851825644043219,0.05844545610670949,0.017179668942225636,0.017179668942225636,0.017179668942225636,0.05450806934834067,0.04945075271494613,0.03889632832830334,0.017179668942225636,0.07961696145436506,0.07384503993130262,0.0945597287873449,0.0789246388843287,0.08119181746713594,0.04224644878806661,0.03718063716355314,0.04935456221998829,0.09580139698786509,0.07538692744796843,0.0978996588383681,0.10781860668943612,0.06402647587638155,0.09767305395705317,0.10864031154193593,0.09364979750246763,0.11236030102159543,0.08843065106893186,0.09680211508870577,0.10099751008793867,0.1097026437149878,0.11157103741532835,-0.006145807500702888,0.06078517680744097,0.01403739328207341,0.07142458502548414,0.08158534241107578,0.011661525465102658,0.08783976616300661,0.009909331527233778,0.005687193139270205,0.009909331527233778,0.018956028895309642,0.028645411082143496,0.012353624216309478,-0.026214730520489636,0.03274009717982038,0.0,0.0056793268586368875,0.05882858786695405,0.019108714350707965,0.10866118588622012,0.0030466953607112515,0.08716589140459714,0.02639791659642573
z_20,0.029656581868465866,-0.014663430195000559,0.02872506400241824,0.008184811708439026,0.010940736705908534,0.010907411282655832,0.0025223233328542463,0.033677184209415505,0.0073444468394176865,0.015081726404562831,0.0059441212960274475,0.022920252973466698,0.01620550003424049,0.021806945846778232,-0.02107876207161809,0.032095013373783024,0.01896892304970651,0.0049592261359160065,0.009218475647741453,0.01964468169505901,0.028252295576123448,0.01736858607120878,0.003511037293472196,0.004695266998097381,0.018521386070466387,0.018887312770729154,0.0185316156033338,0.028201420711112087,0.0,-0.011437901874710051,-0.028502629348754884,0.015949282374132335,0.028285289038868795,0.0045695509385247305,-0.0184401039273878,-0.015546906935807773,-0.044287977884714794,-0.00081023691963793,0.0059397753713236945,-0.011003127678439664,0.0073771271060077736,-0.022798335789203834,-0.009497973949204704,-0.048329122500079535,-0.0006786384794782613,0.01748318424867331,-0.015214808158644446,0.002061375038554762,-0.036520371957509956,-0.02479647041291473,-0.02314800270065112,-0.006911848899143363,-0.01530458177600925,-0.02905387434834669,-0.03351265552951101,0.01401308324658317,-0.026305229418402895,0.025881416951697378,0.016495025346272504,0.02245302032074874,0.023372747708168048,0.015481300748003165,0.011123017418967922,-0.028522377489476145,0.0,-0.013996069222087928,0.021851325610119873,0.016525555997204195,-0.00017307908369702427,0.06028207021206524,-0.020503878094011593,-0.013897018818615126,-0.013897018818615126,-0.013897018818615126,-0.0028773446598786183,-0.029045849986787674,-0.01896502654381586,-0.013897018818615126,0.012158630224109629,-0.02171495491273204,0.004746901831146852,-0.010397699237844418,-0.035627777602046724,-0.04333666215183884,-0.01867603966334509,-0.028911774903489645,0.017068812209417503,0.0167739372108946,0.04432116210901963,0.024675925359475603,0.038384325097948084,0.008799395175099953,0.014871909547120988,0.057019125169404584,0.05296202998771822,0.03061084391513887,-0.01900133657018241,0.0031645372507672067,-0.030916990890108874,0.00874188488824664,0.027442247847063502,0.04762535569849608,0.0014065245252871173,0.02305111329673694,0.01382056537862497,0.02886529252113791,-0.01873412776706911,-0.01436296367430514,0.042259968342923046,-0.01436296367430514,-0.029250417285169573,0.01562476968116918,0.019437978343023955,0.03405574867317044,0.003026845724848035,0.0,0.04224473769051353,-0.034317805056626315,-0.012930763464443088,-0.004896007406950602,0.02293680346405068,0.008184811708439026,0.020470388660701857
z_21,-0.08416780157485686,-0.012321719672280844,-0.07183487321419155,-0.0590769380846413,-0.053577192988994396,-0.052171690627767574,-0.044269174036870654,-0.03670974224754981,-0.05062651254455164,-0.06577738714914481,-0.03942073036215817,-0.04761989246849119,-0.0642335908333794,-0.0594899788802577,-0.05073666360408286,-0.06847510249271468,-0.07261884177054027,-0.06031592330718378,-0.08254433365941444,-0.03454325897076199,-0.06125360836559049,-0.07434520094605263,-0.05337990934810923,-0.04755938482909252,-0.025355579743831444,-0.05980272040273816,-0.05216169209267933,-0.03044425554363422,0.0,-0.050100449891961475,0.018524930091871512,-0.037433961503482764,-0.040133189719158066,-0.014912440566557335,-0.046382389739652745,-0.017539300458711264,-0.012247437485143248,-0.06560105720387,-0.020051083535426447,-0.027406968138173143,-0.027991489854593352,-0.02987858194537076,-0.03441423227370783,-0.02206375773714827,-0.008255817750846882,-0.062064128170933056,-0.017442746051522823,-0.0461442459215139,0.004965933227822485,-0.06261044278680353,-0.0019896309329994377,-0.03158410316138599,0.011704589827060442,-0.007948015719840818,0.010445297567755597,-0.054258426291540346,-0.04374030756032761,-0.063868253006336,-0.052940999750134936,-0.05163148769551872,-0.019783769199028058,-0.03523942462030015,-0.03008950674681687,-0.07016546464022594,0.0,0.005700398210535138,-0.04716179225056815,-0.07714152721469554,0.018395770875297684,-0.01294896681836978,-0.019512184684980876,-0.00661239152289367,-0.00661239152289367,-0.00661239152289367,-0.011194817518223632,0.0029246978626666985,0.023048231458194544,-0.00661239152289367,-0.05668017645197012,-0.049834852704198226,-0.05454499081556983,-0.05059409872184294,0.006303836249964572,-0.022312598425123988,-0.00019138374854570626,-0.021784017843512575,-0.0701027356247947,-0.03281105948417258,-0.03291095781438374,-0.07441183439892858,-0.030167801992772667,-0.039835629405937746,-0.03517193048976112,-0.06033900496576148,-0.04904240599491027,-0.06281531177447316,-0.0417814324496364,-0.0563605442205254,-0.06769558573195326,-0.061299006043920884,-0.03056871766588717,-0.01878663487298486,-0.01996986306199729,-0.06938705153240178,-0.07498152467443515,-0.02813932083509785,-0.056584514020324946,0.025218692032791583,-0.03475649480837469,0.025218692032791583,0.025438945482183988,-0.011142253789030481,0.009827808263539517,-0.003024110240727288,-0.03579205958518325,0.0,-0.0347563761753721,-0.032563648453179266,0.009005751302100337,-0.06403464423891904,0.007359367333479727,-0.0590769380846413,-0.016176188987179582
z_22,0.08317554540813052,0.011378627115448065,0.07473875025495753,0.04482390145655835,0.052038151011508764,0.06416209481642877,0.0684732246998017,0.048041794267830465,0.049967023231242066,0.06250624206940537,0.04930641844415821,0.05484091193754402,0.06877490684441963,0.0884696453891063,0.07033560330707371,0.06308567734016528,0.06662619009136357,0.04980621569158839,0.032759307261227694,0.010635105977759844,0.06378116020456258,0.062110329056237625,0.029758349061474645,0.045113647089339536,0.027396197324966527,0.05876716637874968,0.04103650998817027,0.05599841443625713,0.0,0.02795354581942574,0.0022809321289474077,0.01941632348338125,-0.002444998564925829,0.041437650509027986,-0.016665357893834318,-0.014957345191344869,-0.04676229756162448,-0.014377850283365867,0.010763903484784156,-0.007523068408809426,0.034839537271862994,-0.027855825926519584,0.009308864624179942,0.025125183115784575,0.03592542456612548,0.008358759585502485,-0.02548826213123553,0.05253322238160194,0.03421315169696633,0.03264300131741789,-0.0091716857797667,0.02587116308155458,-0.025760777562497752,-0.04117102245507966,-0.03972815340247029,0.009386015931417921,0.013837222719327816,0.06767855057283409,0.04185078541697816,0.02658770491881347,0.03086287320504439,-2.9924190273978695e-05,0.006564442564493407,0.06828342214147338,0.0,0.028377700122709324,0.030516063858408677,0.06346020247096423,-0.02892401299656044,0.004905493418058062,-0.01981007008227459,0.035388882397672385,0.035388882397672385,0.035388882397672385,-0.02104801929716464,-0.01731761905650671,-0.010147515293210079,0.035388882397672385,0.02608257564441875,-0.018358470814049083,0.003435192189051615,-0.0020376512753974016,-0.029159398082616708,0.023315229760624674,0.030818081407217635,0.008107553273599731,0.07784340886269743,0.02274266589731191,0.024504600235046286,0.08921714357509127,0.05394353347192873,0.05015457311595838,0.0649218535076638,0.08589089319191359,0.07105816590006804,0.06638976273000399,0.027413977670469627,0.012335844684332837,0.04062714891687497,0.08275459614188481,-0.0016342916347107882,0.013384538952652498,0.009567151969032175,0.07548528030483313,0.06662974753501219,0.008978218850388393,0.05759270720610355,0.0341537915278535,0.017646522251122683,0.0341537915278535,0.010468667983062487,0.053845078655364045,-0.03978158776315989,-0.014897091125319903,-0.004227680353579361,0.0,0.017632067276037795,0.03065371732510178,0.004454552004419311,0.03273641899925171,-0.025054230453934366,0.04482390145655835,0.019957699694244043
z_23,-0.021771437128371957,-0.005271654153659169,-0.0003199917540229897,0.022837620916706866,-0.01902038053608148,0.0029156844394096684,-0.012078610945943376,0.0008916940041118972,-0.015156498358497613,-0.026307643003219375,-0.029236059264896717,-0.01928151500647805,0.0025662602511020713,0.005967580979373396,-0.004275917073901022,-0.011326651717747249,-0.008290754719675912,-0.010922168075013556,-0.004401088498778732,-0.043503573202366634,0.0015924992281853856,0.014812965466795405,-0.013396452933140464,-0.02049699419573786,0.006673226323646651,-0.006769528961866629,-0.0005863879421369752,-0.0036389677089211257,0.0,-0.017055879725342053,0.019076015856702634,-0.0008917899896437983,0.018669914538575652,0.0016350702636483852,-0.017602610325350574,-0.010809350537607409,0.018278957127477655,0.011824019359010663,0.02543747836024766,-0.0027958760251141825,0.00325183563803405,-0.011342842167004824,0.012783221063202965,0.001173796307953862,-0.0032052496822551433,0.03015929032209997,0.009247264931189849,0.0008807031208714919,-0.008893629755761518,-0.011669744857320958,-0.0005201655144209305,-0.02176464762052833,-0.031275030912758094,-0.02952119164488508,-0.018055983715801787,0.0496974309547245,0.011953470112606038,-0.015076540235529217,0.016214325995726055,0.026688318464947024,0.0014765058004739717,0.01893798789906721,0.01061427840775071,-0.003615893893121427,0.0,0.0043115581304078296,0.019255085466681532,-0.003217988047430331,0.04057193617259634,0.04509953133129792,0.05000844414939242,-0.0008504907102264854,-0.0008504907102264854,-0.0008504907102264854,0.02992276019700432,0.058783105909688355,0.041766783953687533,-0.0008504907102264854,0.014745944094582937,0.03650708445618711,0.019256212636866225,0.031958782032944597,0.021860342386312695,0.00879216411257009,0.04517745092337059,0.010824064317377119,-0.00128281149782913,0.013095930980158233,-0.003823041576974758,0.012126449758072302,0.03511740403529213,0.006678196265680183,-0.00021161785740334246,0.025641133131575324,0.03392437461129746,-0.00465522303542307,0.004368398016211289,0.032478322231839774,0.030382652556300967,0.0012585701106251146,-0.010642211023747971,-0.007865596070370696,0.03066501985427635,0.007633624016583205,-0.004377191461427353,0.002552604670522421,-0.007126211192444871,-0.031815634656801234,0.007578969753741373,-0.031815634656801234,-0.030834600631001075,0.011471581489449573,0.018951695190178332,-0.026928589847203876,-0.026378923113843922,0.0,0.007583313546760147,0.018902899927292154,-0.02837457883299427,0.010605650107495694,0.009349333130112892,0.022837620916706866,-0.019143697940600675
z_24,-0.08843524386518675,-0.09093067157642562,-0.05878272692158562,-0.04572042087731566,-0.08218622358648411,-0.07140389925017247,-0.07547392463998992,-0.0599621305515911,-0.06694109684671284,-0.0749656063175929,-0.09103833551800965,-0.07524220304427197,-0.08484006370151931,-0.07417861792241322,-0.0864596661026688,-0.06271036147261769,-0.05633320348926188,-0.05680239173413587,-0.06823258614912332,-0.013864058688948097,-0.0790951374990844,-0.0645760769840433,-0.07592968648637659,-0.07572073634863638,-0.06614279540642147,-0.047708991358466527,-0.05166732242900699,-0.07625594243680238,0.0,-0.07018844736171811,-0.022540259694944727,-0.08241883576798506,-0.03320385498743817,-0.09824769383432085,-0.05159720358389128,-0.06848749373301348,-0.0118167899623786,-0.05287674862627817,-0.053679248813128244,-0.07098746744043886,-0.06399674104843475,-0.05078433890343003,-0.058584490583469574,-0.021519015287456766,-0.08070573170479155,-0.05964008961194926,-0.058346901376362205,-0.07111233843219346,-0.07567936998514202,-0.09186918120809948,-0.015804228596752342,-0.0875694047053944,-0.06487762790553268,-0.04112852262346625,-0.05028242276876546,-0.05833140793190922,-0.03995641011954911,-0.0667609643869698,-0.04958060055370848,-0.05772995629960338,-0.05517208139612411,-0.03951291031452188,-0.026141474980361446,-0.07649342512535998,0.0,-0.007996842424696959,-0.05680100392320824,-0.06132415154080605,-0.029843945667622804,-0.017205929427990412,-0.020101784783065728,-0.038993178390273504,-0.038993178390273504,-0.038993178390273504,0.0013293841823566808,-0.03492300453851642,-0.049235740313043765,-0.038993178390273504,-0.0857041662144007,-0.052090237453385264,-0.06667213150276088,-0.03903481372820811,-0.07272779338074738,-0.055863873978800015,-0.07374674141786743,-0.048789765238112466,-0.06229728979513623,-0.01964195694565499,-0.0620668939592704,-0.06496752894484006,-0.017744064472545933,-0.040371521739544024,-0.06626723295199166,-0.05690549377471537,-0.06357372848243582,-0.06492394770530054,-0.04736654126645532,-0.02087563175921073,-0.048864155634385995,-0.06931286423013154,0.0030334248924819914,-0.01905259975584568,-0.03162591284086182,-0.06083487901586659,-0.05989043879958009,0.023525500780843252,-0.05475814881837495,-0.014279458071547551,0.022337672700641947,-0.014279458071547551,-0.004730944719764891,-0.025108187657054453,-0.004737599965419832,0.023828908431940087,0.02681522034353305,0.0,0.022309511050950047,0.021666204534467652,-0.003718354738477913,-0.07450536024022487,-0.010721927187102654,-0.04572042087731566,0.0026918473148987926
z_25,0.1247909934802574,0.10881858352722512,0.12322928467604495,0.0846663234905295,0.14599167273581293,0.12182063640637109,0.1352700763075378,0.13043194152426824,0.0986133913372106,0.11159431535108531,0.1289469616976012,0.13388389118464053,0.12129112487665558,0.11413679920378868,0.14100181993334823,0.11481882830782762,0.12306223327626906,0.128776417790655,0.12060172647708316,0.0846916069181707,0.13105929833448884,0.10326167960284,0.1318097728499182,0.09693930163748796,0.10335598849883162,0.12793542085381085,0.1209264385396302,0.1297862000483557,0.0,0.12639421828834838,0.09565888782659615,0.11072414705767333,0.08709733479361915,0.15606154329306485,0.06160951933845651,0.05986745554678641,0.041968763072442926,0.08589434744267926,0.10301757616148312,0.0544543903033248,0.12190597334850954,0.0838561891073341,0.10805803486382014,0.01930752575483708,0.13317728637990897,0.12226170538514589,0.06136194389115106,0.13556452785767298,0.158312174420247,0.11769155733477032,0.0576271105178815,0.13295316734089602,0.04756676568912966,0.03899832251793115,0.04841497959492979,0.09272337199980023,0.11246107126244834,0.11639386237693097,0.1256512487245303,0.11594127762635163,0.11762167544970879,0.07391754992836605,0.06370678841632345,0.13709935875379015,0.0,0.02098501710152742,0.0888521992170966,0.10572471385095235,0.05391372113873784,0.017744010432167695,0.047494916528976,0.06184454451848406,0.06184454451848406,0.06184454451848406,0.011023165408766732,0.02389009956123551,0.009347561044542015,0.06184454451848406,0.08783146771072733,0.06150945280962343,0.08741416080568638,0.0825712446715936,0.09661720391313801,0.08943304490724904,0.044615692649374025,0.08942137438097338,0.12314018932408435,0.06155713457679283,0.12577359836975274,0.12927954697612765,0.0843725298700734,0.07702059654415562,0.1437315164263619,0.1184351165188041,0.13738961646135509,0.12722357863626604,0.09900131981420596,0.11010425140858326,0.1154387993549203,0.1375107921361295,0.015069773971568091,0.07741682860674041,-0.024774328024611703,0.12710670655851689,0.12653331373116544,0.009729423355128438,0.1127839238827743,0.01834339740575017,-0.002123065339977526,0.01834339740575017,0.034762658921629566,0.007501353125619864,0.039354420668201336,0.0064472394141471545,0.024458728200516387,0.0,-0.0021000231606281916,0.008879147903934695,0.05843725901574631,0.12297932679016264,0.011183128225766389,0.0846663234905295,0.021257823731410004
z_26,0.1662488651025372,0.169142350926469,0.17720543337047853,0.14364520341136602,0.1798360658864579,0.15407182659824126,0.1839750875795584,0.160254502181521,0.14159154753325046,0.15629838943341212,0.1667375447198096,0.17128774059483223,0.17315783397593137,0.17836864518334333,0.19545693942930953,0.18385515023230348,0.19205998440535868,0.1878299290364594,0.16837153218162904,0.11585075586473628,0.18327651208828813,0.188734361510294,0.1955396096924223,0.1776881729677922,0.1588806556240598,0.16516464265449193,0.17044008134471988,0.16774913370095762,0.0,0.19071735268061882,0.11503866516251661,0.16309761644305004,0.1365589182062823,0.188280166101096,0.14322437619688366,0.11693512578492851,0.07387021537028626,0.13696007654830442,0.15403409653328753,0.12483756289747827,0.1750175407683992,0.15245550776279757,0.14765034114747128,0.05114677703084671,0.15969511699207772,0.13074861907845892,0.12292359814617125,0.18498441422461442,0.1860970375431331,0.15082555150817442,0.08601159686933206,0.18261420324379482,0.11252525638013408,0.1369301328160594,0.12214286760447748,0.1211811823434137,0.13112091642587984,0.1691857007854903,0.15029050142620443,0.16392895875325664,0.1621050565441811,0.09973904548806273,0.09744730032890463,0.1563250416583785,0.0,0.02918769743721409,0.15923446867272312,0.1956246440715552,-0.013935025284105406,0.019658760135772148,0.0034339843117313605,0.030928618089591842,0.030928618089591842,0.030928618089591842,0.001295752707328013,0.04627791058254695,0.010092025679942078,0.030928618089591842,0.17354756090744128,0.10089811231055575,0.17448329760209547,0.0991792725092312,0.12948522723697425,0.06909074152821282,0.00665245367675243,0.10000966554205859,0.17664202379529617,0.07597007251131208,0.10752506034425752,0.16010899657750563,0.09892809592756044,0.10703562822786797,0.1784209570399135,0.14823564279068213,0.1550259425277448,0.17468735429975787,0.1826621192277074,0.13322231088494246,0.12779190184186265,0.17353711400431485,0.06195652148496434,0.07870978986751295,0.02129283168725939,0.16645105486338602,0.18598527926178815,0.053921498422292415,0.16019546227264034,0.03457131956172273,0.050393428778577394,0.03457131956172273,0.03788107126419868,0.07362913523432035,0.023385703408588993,0.03705373673812536,0.04675571355077972,0.0,0.05042335167209438,0.06686790793780943,0.053764253701671226,0.18728381936805397,0.016341318787902483,0.14364520341136602,0.03296008653578663
z_27,-0.02220008614653053,-0.01810478478653919,0.00876415065301181,-0.0018675112863611883,-0.008425255266822302,0.02342783819509223,-0.04220010428609517,-0.022491987415702772,0.006189627796512369,-0.02720962966280781,0.003555965447771115,-0.03299086017703816,-0.03381789851311997,-0.03713213839674131,-0.06244258754121478,-0.0151011744444378,-0.016117935953551318,-0.0052386886102656445,-0.005061471178789921,-0.046251439416134604,-0.0165160085887347,0.006319535945630665,-0.010340466163603733,-0.046388087027611526,-0.022846577018327423,0.005064595714364057,0.024246441819022604,0.0011662620491877905,0.0,-0.027920282125511092,0.010329870551866963,-0.025396911220652473,-0.010500665304121698,-0.0510418757588526,-0.006429230557682615,-0.03621959053053744,0.00802618223873384,-0.005238046500873833,-0.017021098321563167,-0.0316708922503951,-0.05593301079015591,-0.0024014519466858003,-0.02769676157270814,0.00609540172340759,-0.04837134995234222,-0.029830034048140594,-0.026970469428675346,-0.014722265651131574,-0.03170645643787195,-0.06499133390669692,0.02624571618061732,-0.020639323309509128,-0.02310878988805974,-0.026636688309958908,-0.026657680385857245,-0.022740315522002258,0.025891131604438334,-0.0016159409562549651,0.005886036380106446,0.02247851252601345,0.008012101184507608,0.006594445852746727,0.00585820958098164,0.00426493249313524,0.0,0.0374695200033263,0.012543154284754943,0.004416719825224083,-0.04807169770547481,0.019079169995680482,-0.04171551738311525,-0.006029633135162563,-0.006029633135162563,-0.006029633135162563,-0.0326499870732012,-0.033093500194752525,0.014959511106128124,-0.006029633135162563,-0.005182924639394305,-0.011074789072593178,-0.005583749338700637,0.0121966847929985,-0.023188300793336843,-0.007865535580843788,-0.004273093266031776,0.017747663702617676,-0.0032065493121852893,0.005775649329456081,0.00306367751156576,0.0030080982604079906,-0.05886789570984272,-0.0196962610519229,0.00019956737139906468,-0.02097707785242415,-0.009102466323611346,-0.009205908337218162,-0.01655995451227718,-0.023028145417604666,-0.024480684785350048,-0.0039044565757339876,-0.014768548478059853,-0.007626114210181431,0.008216331385340586,-0.00233949215640802,-0.00021270961307516081,-0.015453969103537286,-0.007070811822629376,0.011189750769516796,-0.005367760091371554,0.011189750769516796,-0.011702365348084484,-0.0120509542896137,-0.01466446347276005,0.010422930447773444,0.034761817929206615,0.0,-0.005368298502691004,0.019288949832498865,-0.019494099724014096,0.017860361619380517,0.01995971053119194,-0.0018675112863611883,0.024510391408597267
z_28,-0.005372556021436869,0.01897481903553192,-0.010666888852247215,0.039698562003463195,0.011335857605940905,-0.014569393448019276,0.043304512935653384,0.04270805460051317,-0.006413548565604217,0.018928659675471148,0.018388701701986046,0.008360705611798535,0.00780657102178874,-0.003023898552894112,0.046337893766754346,-0.026485948100289557,-0.02930300830230968,0.00749249606013938,0.008978731642825198,0.012959770687570569,0.009544741975791315,0.0017910192646717227,0.036009915793800105,0.03452962139532193,0.0057410800564421036,-0.004585013870510253,0.005668629813266766,0.0038358479910402914,0.0,0.04741767423571303,0.020180912107333495,0.011730237116106223,0.034931002613862124,0.053647004017516126,0.024640485103476318,0.08200463378939268,0.02140869073332614,0.049725660216444756,0.00952838203674075,0.07633302279705827,0.05506974062205977,-0.030143912629213735,0.015075232839150429,0.0184024478405653,0.05912044556965353,0.052136706766247584,0.05762730885441979,-0.004726989829833354,0.019122208213331923,0.02455249717586998,0.020780790404595573,0.027021245632689303,0.04829002668489982,0.029957881505329034,0.0525030912090977,0.05081500453982094,-0.00973181787704511,0.0007677056483408366,0.002167285440824752,0.017595808341376945,0.0012878143133964633,0.035524489705566965,0.03213800683182635,0.023885742617214375,0.0,-0.0017407286243399643,0.027053938186709196,0.001794937953141696,0.03329022888927944,0.006874615217909154,0.026091378807843423,0.003622238565297594,0.003622238565297594,0.003622238565297594,-0.023168500116189934,0.018870699701097598,0.033287511007962546,0.003622238565297594,0.02372792510455623,0.03721624901547946,0.03007879058361527,0.008579537326458308,0.053348018838324206,0.030222965842559842,0.03400888124718046,0.030716621991288832,0.005798987334078915,0.00099088581720031,0.04380607386534288,0.008399146159048972,0.02780644164799211,-0.005239240031441783,0.016418563425031795,0.021589411240375788,0.0197698987882723,-0.0103483193510122,0.021328572987488064,0.017544546039721238,0.036783296923117444,0.018208720732978103,-0.022330100141653274,0.020424775326483565,-0.04542656437115423,-0.003438367662445795,0.006322012180970799,-0.007201679687315712,-0.026384530943493186,-0.009575309116203426,0.0007093979786452249,-0.009575309116203426,-0.02155340287791884,0.014557503992564728,-0.00011904170113150976,0.040532032053960054,-0.007697013475461725,0.0,0.0007258332123118193,0.01878098942609528,0.01972627682209022,0.03320567412600601,0.012728194182360313,0.039698562003463195,-0.02707886758393374
z_29,0.05852118804781577,0.060974436890873764,0.048495702629658716,0.058174345417213474,0.05264600691073386,0.06802993033891087,0.059326361327006645,0.034419760913071064,0.06627271894928155,0.045381674414777765,0.07185205593502061,0.05891645048369847,0.029843834421822802,0.047921766085714995,0.043050612266359915,0.02645340317901571,0.029737534630290784,0.033227040250811475,0.028947663015192006,0.019605563105574108,0.051231208819787426,0.040411005041648865,0.05375049896959502,0.032994393033840816,0.05586713448387171,0.04591861023277085,0.06729081411316257,0.06974022004909416,0.0,0.04182471599807686,0.047316115828870846,0.047777951347944575,0.03036836600301214,0.0497621679100296,0.030569077225864112,0.016721014251921643,0.007932540241297135,0.0106952300151156,0.011749773639842977,0.0026403628670240765,0.03547788320367448,-0.016601854292991085,0.04401574181110396,0.010347982304272703,0.049811733259761105,0.01709091782061535,0.004437041946693719,0.058778963894927004,0.05655750339628687,0.021527214053511812,0.04028574350322852,0.047829758495361384,0.015520731604900775,-0.005369697754579305,0.0028807372032701793,0.02880695021293393,0.05111530702213876,0.05267484164318023,0.056649928480090865,0.055174858399841244,0.0793273816380027,0.027052257931954163,0.025572688290836174,0.041050301375107186,0.0,0.050020386701009625,0.0422878680982892,0.06547604635049524,0.012149000954000583,0.033218327779189545,-0.010161987045770999,0.027668197547771518,0.027668197547771518,0.027668197547771518,-0.01663237065207404,0.014799953413584829,0.004471820212764187,0.027668197547771518,0.06089848686764354,0.004078941866787855,0.04867254096068571,0.058634071351398524,-0.0012276993690705008,-0.00829296161041509,-0.014701582929857092,-0.020295125383373008,0.05812128609804385,-0.01746198379281172,0.039704066440160016,0.042249666327088604,0.013151054446034814,0.03903296415958524,0.054095820184628704,0.052459517766003,0.04948395243651886,0.04602307606962557,0.03841403459516965,0.022457713209118903,0.027688373541902987,0.045985100350740056,0.011102697668564854,0.009563648299309823,0.05243133502679205,0.05851068870432893,0.06551862576524324,0.016713962215480053,0.03714738096722767,0.032093986659833,0.006003678613335259,0.032093986659833,0.04352739840165348,-0.014179387005744865,0.010551078518750952,-0.00748667860097328,0.02420631079710055,0.0,0.005999462578935499,0.00728753863053679,0.0030223362145230157,0.04576662168819109,-0.002859651329113626,0.058174345417213474,0.03758909327286545
