i,j,same_concept,MI,NMI
15,56,0,0.071151487205749,0.027905464664502968
15,63,0,0.04916245240363514,0.019608233099914725
15,68,0,0.0439166911771906,0.017416879772468252
15,69,0,0.08029215285983325,0.03201543372393443
15,89,0,0.046025526632701014,0.01819781589901062
15,113,0,0.05507052206570611,0.0218399722043685
16,34,0,0.05401593711223283,0.02171708116362475
16,60,0,0.05509003710565777,0.02194944152334987
16,79,0,0.04637542888810698,0.01942993113216716
16,88,0,0.045494943882858026,0.018737001259352234
16,90,0,0.05275009396435678,0.021419309483210656
16,101,0,0.054559679440327025,0.022248294631790337
16,113,0,0.054041009725082106,0.02192705152409864
16,119,0,0.04327494833278117,0.017574864120073818
17,44,0,0.05605449506306653,0.02298155774776841
17,46,0,0.04776626953846414,0.01956167488988707
17,53,0,0.08096005052879936,0.03291543857006199
17,54,0,0.04803758373609821,0.019818668733085153
17,55,0,0.045311716775366426,0.018606030662798003
17,66,0,0.05186227677351257,0.021848037428811657
17,68,0,0.049406917464379474,0.02024262035407369
17,71,0,0.05291017798734121,0.021696938259355748
17,78,0,0.060106006442418196,0.023879264667038557
17,81,0,0.04418975629755278,0.019140597388638263
17,88,0,0.047238886163531425,0.019644950359037426
17,113,0,0.04092663487499832,0.01676784124931397
17,114,0,0.05121271820258464,0.020727100270635367
18,19,0,0.04162968732397956,0.01721190835238791
18,27,0,0.04356539852694971,0.017509167655079844
18,50,0,0.04765702489904417,0.01934611745718703
18,67,0,0.04237460302035378,0.01716961844041846
18,71,0,0.05640965487135767,0.022913312600655666
18,77,1,0.05415177312819434,0.02229079700689506
18,87,0,0.04844950505448283,0.019314474716904326
18,109,0,0.046680396131859946,0.019610835733292933
18,115,0,0.040215952689882005,0.017694698418051012
18,117,0,0.04707335849054143,0.018884982644282396
18,118,0,0.04132313237293671,0.017200592033115
19,35,0,0.04568390986692466,0.018828759649758133
19,38,0,0.05221707927744427,0.020942925982887297
19,55,0,0.048577435271771614,0.0198671325475723
19,70,0,0.061746423634815875,0.024938221769751006
19,88,0,0.05038907092413384,0.020871085152009403
19,102,0,0.060149543797654165,0.02445247947536445
20,21,0,0.04084610822237298,0.017016622104073488
20,22,0,0.03723247938156511,0.015559015465403931
20,39,0,0.047108460220077024,0.01981266057665888
20,46,0,0.048406467751436255,0.01999571451804152
20,51,0,0.04262786827667965,0.017676458545523355
20,73,0,0.05392162096824564,0.021969047808433718
20,93,1,0.044632998995610344,0.01856286302686187
20,97,0,0.04522795997946233,0.018945003725828285
20,98,0,0.04551810616277717,0.0184543236684531
21,23,0,0.045826957896775794,0.018787322227708927
21,28,0,0.0494658793779584,0.02080230762819798
21,50,0,0.0448434262145975,0.018112193296762755
21,59,0,0.05235375865695994,0.02065540777179054
21,67,0,0.050055980391044405,0.020179775825297445
21,68,0,0.04820183475783759,0.01946359736380511
21,72,0,0.04141463098918085,0.017415156335696885
21,90,0,0.050276985969747785,0.020316381919528847
22,60,0,0.05246206692692883,0.020865471190204148
22,84,0,0.04706975553893328,0.019186106278166287
22,91,0,0.04589720049261109,0.018632747911046507
22,94,0,0.09763253523262969,0.04022799796216648
22,113,0,0.05430128702823682,0.02199375054674405
22,114,0,0.05634970502250339,0.02254604778391129
23,40,0,0.06815355639184612,0.027369559694150298
23,93,0,0.048735009057822395,0.01994578470166912
23,97,0,0.04163372764879073,0.017161457829812016
23,101,0,0.06661663872373111,0.027226509975090043
24,51,0,0.07529966079030949,0.0313059622576101
24,53,0,0.05601886833796389,0.023032677305255506
24,56,0,0.05291917447378712,0.0216839192999777
24,86,0,0.06308145702523073,0.026270638485583957
24,98,0,0.04605494061571255,0.018720720925478728
24,99,0,0.040356483090079026,0.017474481363694824
24,102,0,0.04517118268822648,0.018645578005977367
24,117,0,0.04689984759249493,0.019209623209914116
25,82,0,0.052963609669664284,0.021385329405560267
26,103,0,0.05149316115614693,0.020358227768280352
