i,j,same_concept,MI,NMI
10,97,1,0.06617296756054586,0.027086209111693592
11,12,0,0.06675555539965633,0.02715780680397836
11,25,0,0.0669389623094869,0.026779758630438605
11,32,0,0.06024370685194068,0.024236980993467907
11,46,0,0.08587228941765847,0.03415655871558113
11,52,0,0.0767077636432138,0.030457908802894833
11,55,1,0.0635820462626636,0.0261294014076698
11,66,0,0.0678150505930872,0.027893736293864678
11,67,0,0.07152228501606339,0.028503902066747296
11,80,0,0.0874429594813527,0.034363483872525434
12,13,0,0.07731621819778565,0.03252268386801665
12,28,0,0.09423046154745922,0.038547776831995874
12,34,0,0.07325232913935435,0.030149444111115847
12,38,1,0.06744389329160554,0.02712863671825658
12,43,0,0.06477649064167013,0.02681656026283307
12,44,0,0.06338768774018269,0.025880003099807883
12,56,0,0.05544186947915562,0.022889122194777428
12,68,0,0.11493681609000475,0.04660066268747743
12,78,0,0.06703128232385065,0.027366489163543284
12,86,0,0.058984002554559045,0.024931757480422808
12,98,0,0.06477467067933074,0.026426267556837357
13,28,0,0.06513645247616139,0.026787779330763112
13,46,0,0.06505801006384775,0.026756563656032652
13,47,0,0.08611158249249944,0.03472424172500323
13,49,1,0.061123282071028774,0.025174987883652
13,52,0,0.08469426104040709,0.03477148489714708
13,57,0,0.0667757019426395,0.027901960023231122
13,66,0,0.051694809186377665,0.02198548400671915
13,74,1,0.06531647618700147,0.026481585917584163
13,75,0,0.06300893226907504,0.026515017956559955
13,84,0,0.06014264103274752,0.024713598595725916
13,93,0,0.07122894353695018,0.028878388870721444
13,99,0,0.0568913184908185,0.024452348072729228
14,36,0,0.06640632817996554,0.028426512374466667
14,38,0,0.07347645708800488,0.029148339420901514
14,44,0,0.06859792448991114,0.027621716502427472
14,45,0,0.07412980724036518,0.029363530247986176
14,46,0,0.07022963293811535,0.02833515808184027
14,55,0,0.0675138657991393,0.028143111428631278
14,56,0,0.06438163882475383,0.026214016744078285
14,59,0,0.06520370246791757,0.02619137782474091
14,64,0,0.0681971870222167,0.027242596527926564
14,66,0,0.06529894499719852,0.027244004256565296
14,67,0,0.06196692555410442,0.025049961331733303
14,71,0,0.059461338558787526,0.025272814341517142
14,73,1,0.06390001648225861,0.025788009783485586
14,94,0,0.05837210652661727,0.023501298930828196
15,16,0,0.07000935014501085,0.02717128228670216
15,23,1,0.14895684606096626,0.056726406755327856
15,29,0,0.08636509504764853,0.033998840108189536
