lower,upper,cp,gap,assist_09_count,assist_09_auc_gain,assist_09_bacc_gain,assist_17_count,assist_17_auc_gain,assist_17_bacc_gain,junyi_count,junyi_auc_gain,junyi_bacc_gain,auc_wins,bacc_wins,auc_total_gain,bacc_total_gain,weighted_score
0.6,0.77,0.52,-0.275,59,0.04537805019577326,0.05259848785597676,24,0.04072333510109663,-0.0032996064002737274,122,0.026322579470562005,0.0207368351949606,3,2,0.1124239647674319,0.07003571665066363,0.19646682474822824
0.6,0.77,0.52,-0.25,59,0.04537805019577326,0.05259848785597676,24,0.04072333510109663,-0.0032996064002737274,122,0.026322579470562005,0.0207368351949606,3,2,0.1124239647674319,0.07003571665066363,0.19646682474822824
0.6,0.79,0.5,-0.2,69,0.0501796926625938,0.04989729585821192,26,0.03542131637677357,0.0021368919491016533,146,0.028523874979056563,0.016408233021794505,3,3,0.11412488401842394,0.06844242082910808,0.1962557890133536
0.63,0.76,0.5,-0.3,56,0.05623351997480386,0.057160012912008645,21,0.04341454215007086,-0.0024824272167267777,119,0.01587098379572667,0.01251685414086226,3,2,0.11551904592060139,0.06719443983614412,0.19615237372397432
0.63,0.76,0.5,-0.275,56,0.05623351997480386,0.057160012912008645,21,0.04341454215007086,-0.0024824272167267777,119,0.01587098379572667,0.01251685414086226,3,2,0.11551904592060139,0.06719443983614412,0.19615237372397432
0.59,0.76,0.48,-0.2,63,0.04077429488687845,0.06240198866866276,21,0.046642036649108876,-0.0024824272167267777,128,0.019285267244337538,0.014501061180631943,3,2,0.10670159878032487,0.07442062263256793,0.19600634593940638
0.6,0.77,0.5,-0.225,65,0.04817568360460102,0.059019429279540944,25,0.046914262258848725,-0.0032210998877665736,136,0.016818526834311953,0.01395018526078974,3,2,0.11190847269776169,0.06974851465256411,0.1956066902808386
0.62,0.78,0.48,-0.2,59,0.04902752755504779,0.047391833101815765,24,0.04863445203863658,-0.0032996064002737274,134,0.02342085695640992,0.017726427203252224,3,2,0.12108283655009427,0.06181865390479426,0.19526522123584739
0.62,0.78,0.48,-0.225,64,0.04908884309923947,0.05150858353301746,26,0.032755614472528685,0.0021368919491016533,143,0.02772639448823736,0.017633875036431844,3,3,0.10957085206000552,0.07127935051855096,0.19510607268226665
0.63,0.78,0.5,-0.225,61,0.06395409594279303,0.05535973459502038,25,0.046409668533396876,-0.0032210998877665736,134,0.011283463210309548,0.00906588415265646,3,2,0.12164722768649944,0.06120451885991027,0.19509265031839174
0.59,0.76,0.5,-0.3,67,0.060937853926957525,0.06090574994423325,22,0.032726874889884294,-0.0036254454357902838,136,0.015399398865872979,0.01355321456091467,3,2,0.1090641276827148,0.07083351906935764,0.19406435056594395
0.59,0.76,0.5,-0.275,67,0.060937853926957525,0.06090574994423325,22,0.032726874889884294,-0.0036254454357902838,136,0.015399398865872979,0.01355321456091467,3,2,0.1090641276827148,0.07083351906935764,0.19406435056594395
0.59,0.78,0.5,-0.225,72,0.05292588976003676,0.05281031135198993,26,0.03255409993542165,0.0021368919491016533,151,0.023763155662629452,0.015587246998856878,3,3,0.10924314535808788,0.07053445029994845,0.19388448571802602
0.61,0.78,0.5,-0.25,68,0.06735005030508312,0.06305032271768131,26,0.020345264555428524,0.0021368919491016533,156,0.01822143237557787,0.008030641712430411,3,3,0.10591674723608951,0.07321785637921337,0.19377817489114557
0.59,0.76,0.5,-0.2,61,0.03701022827837698,0.05337831755739387,20,0.05513338898755562,-0.00542605542605544,124,0.022341547384144088,0.01806857654944779,3,2,0.11448516465007669,0.06602083868078622,0.19371017106702015
0.61,0.77,0.48,-0.225,64,0.04558969293259123,0.05249928004774727,25,0.04556390273866819,-0.0032210998877665736,138,0.023886004125473537,0.015668811159635795,3,2,0.11503959979673295,0.06494699131961648,0.19297598938027272
0.61,0.78,0.48,-0.225,68,0.05297637846360749,0.05237643124128398,26,0.032755614472528685,0.0021368919491016533,147,0.027089907007722056,0.012012404330787235,3,3,0.11282189994385823,0.06652572752117286,0.19265277296926567
0.63,0.78,0.48,-0.225,62,0.06037858399940861,0.055909082618182254,25,0.046409668533396876,-0.0032210998877665736,137,0.013151977348750545,0.007568060970281856,3,2,0.11994022988155603,0.06025604370069754,0.19224748232239308
0.62,0.76,0.48,-0.225,57,0.05262130088138921,0.062117719399430636,22,0.03051728569623033,-0.0036254454357902838,122,0.016326008782143714,0.018516632537704587,3,2,0.09946459535976325,0.07700890650134494,0.19187528316137717
0.6,0.76,0.48,-0.25,68,0.04458190509649027,0.06072315114578275,23,0.045255081798875184,-0.0011881757533931461,136,0.01212444948778147,0.014433088532663597,3,2,0.10196143638314692,0.0739680639250532,0.19072311309321077
