mode,rho,auc,accuracy,rmse
false_hard,0.0,0.7890393065385228,0.742868560771851,0.458244457803438
false_hard,0.1,0.7827509667743878,0.7371596034177624,0.46344223634816545
false_hard,0.2,0.7830391366636476,0.7369502749814459,0.4638115939907801
false_hard,0.3,0.7831791944994079,0.7376163200060896,0.46303298628155143
false_hard,0.4,0.7829467483898501,0.7370073645549867,0.4632594413834835
